movie_id,title,genres,imdb_id,tmdb_id,year,budget,vote_count,vote_average,revenue,runtime,popularity,overview
91485,The Expendables 2,Action|Adventure,1764651,76163,2012,100000000.0,4943.0,6.2,314975955.0,103.0,30.471999999999998,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat."
91500,The Hunger Games,Action|Adventure|Drama|Sci-Fi|Thriller,1392170,70160,2012,75000000.0,16951.0,7.1,691210692.0,142.0,20.374000000000002,"Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching."
91529,The Dark Knight Rises,Action|Adventure|Crime|IMAX,1345836,49026,2012,250000000.0,16728.0,7.7,1081041287.0,165.0,49.129,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy."
91535,The Bourne Legacy,Action|Adventure|Drama|Thriller|IMAX,1194173,49040,2012,130000000.0,4233.0,6.1,276572938.0,135.0,22.209,New CIA operative Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.
91542,Sherlock Holmes: A Game of Shadows,Action|Adventure|Comedy|Crime|Mystery|Thriller,1515091,58574,2011,125000000.0,7735.0,7.1,334615000.0,129.0,40.929,"There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the  detective."
91630,Mission: Impossible - Ghost Protocol,Action|Adventure|Thriller|IMAX,1229238,56292,2011,145000000.0,7220.0,7.0,694713380.0,133.0,38.101,"Ethan Hunt and his team are racing against time to track down a dangerous terrorist named Hendricks, who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster."
91658,The Girl with the Dragon Tattoo,Drama|Thriller,1568346,65754,2011,90000000.0,4856.0,7.3,232617430.0,158.0,27.889,"This English-language adaptation of the Swedish novel by Stieg Larsson follows a disgraced journalist, Mikael Blomkvist, as he investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined."
91974,Underworld: Awakening,Action|Fantasy|Horror|IMAX,1496025,52520,2012,70000000.0,3028.0,6.2,160112671.0,88.0,28.27,"Having escaped years of imprisonment, vampire warrioress Selene finds herself in a changed world where humans have discovered the existence of both Vampire and Lycan clans and are conducting an all-out war to eradicate both immortal species. Now Selene must battle the humans and a frightening new breed of super Lycans to ensure the death dealers' survival."
91976,The Grey,Action|Drama,1601913,75174,2012,25000000.0,2731.0,6.5,77278331.0,117.0,23.175,"After suffering a violent plane crash, a group of oil drillers is stranded in the most remote wilderness of Alaska, far from any chance of being rescued. Exposed to the icy cold and extreme living conditions, the few survivors, led by Ottway, an experienced hunter, will endure the tireless persecution of a pack of huge wolves."
92259,The Intouchables,Comedy|Drama,1675434,77338,2011,13000000.0,12331.0,8.2,426588510.0,113.0,26.142,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.
92420,Chronicle,Action|Sci-Fi|Thriller,1706593,76726,2012,15000000.0,3665.0,6.7,145000000.0,84.0,28.046999999999997,"Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over."
92422,The Woman in Black,Drama|Horror|Thriller,1596365,65086,2012,17000000.0,2589.0,6.1,127730736.0,95.0,20.615,"The story follows a young lawyer, Arthur Kipps, who is ordered to travel to a remote village and sort out a recently deceased client’s papers. As he works alone in the client’s isolated house, Kipps begins to uncover tragic secrets, his unease growing when he glimpses a mysterious woman dressed only in black. Receiving only silence from the locals, Kipps is forced to uncover the true identity of the Woman in Black on his own, leading to a desperate race against time when he discovers her true identity."
92507,Safe House,Action|Crime|Mystery|Thriller,1599348,59961,2012,85000000.0,2456.0,6.4,208076205.0,115.0,19.285999999999998,"A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead."
92509,The Vow,Drama|Romance,1606389,72570,2012,30000000.0,3038.0,7.2,196114570.0,104.0,25.289,"Happy young married couple Paige and Leo are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage."
92681,Journey 2: The Mysterious Island,Action|Adventure|Comedy|Sci-Fi|IMAX,1397514,72545,2012,79000000.0,2847.0,6.1,355692760.0,94.0,34.09,"Sean Anderson partners with his mom's boyfriend on a mission to find his grandfather, who is thought to be missing on a mythical island."
92938,Ghost Rider: Spirit of Vengeance,Action|Fantasy|Thriller,1071875,71676,2012,57000000.0,2523.0,4.9,132563930.0,95.0,34.64,"When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end."
93270,Project X,Comedy,1636826,57214,2012,12000000.0,4054.0,6.6,100000000.0,88.0,48.339,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads."
93272,The Lorax,Animation|Fantasy|Musical|IMAX,1482459,73723,2012,70000000.0,2337.0,6.4,348840316.0,86.0,23.316,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world."
93326,This Means War,Action|Comedy|Romance,1596350,59962,2012,65000000.0,2483.0,6.1,156974557.0,91.0,19.070999999999998,Two top CIA operatives wage an epic battle against one another after they discover they are dating the same woman.
93363,John Carter,Action|Adventure|Sci-Fi|IMAX,401729,49529,2012,250000000.0,3988.0,6.2,284139100.0,132.0,26.113000000000003,"John Carter is a war-weary, former military captain who's inexplicably transported to the mysterious and exotic planet of Barsoom (Mars) and reluctantly becomes embroiled in an epic conflict. It's a world on the brink of collapse, and Carter rediscovers his humanity when he realizes the survival of Barsoom and its people rests in his hands."
93510,21 Jump Street,Action|Comedy|Crime,1232829,64688,2012,42000000.0,7763.0,6.9,201585328.0,109.0,27.998,"In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs."
93766,Wrath of the Titans,Action|Adventure|Fantasy|IMAX,1646987,57165,2012,150000000.0,3010.0,5.7,301970083.0,99.0,23.678,"A decade after his heroic defeat of the monstrous Kraken, Perseus-the demigod son of Zeus-is attempting to live a quieter life as a village fisherman and the sole parent to his 10-year old son, Helius. Meanwhile, a struggle for supremacy rages between the gods and the Titans. Dangerously weakened by humanity's lack of devotion, the gods are losing control of the imprisoned Titans and their ferocious leader, Kronos, father of the long-ruling brothers Zeus, Hades and Poseidon."
93831,American Reunion,Comedy,1605630,71552,2012,50000000.0,3292.0,6.2,234989584.0,113.0,42.162,"The characters we met a little more than a decade ago return to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t, and that time and distance can’t break the bonds of friendship."
93838,The Raid,Action|Crime,1899353,94329,2011,1100000.0,2125.0,7.4,4105187.0,101.0,24.875,"Deep in the heart of Jakarta's slums lies an impenetrable safe house for the world's most dangerous killers and gangsters. Until now, the run-down apartment block has been considered untouchable to even the bravest of police. Cloaked under the cover of pre-dawn darkness and silence, an elite swat team is tasked with raiding the safe house in order to take down the notorious drug lord that runs it.  But when a chance encounter with a spotter blows their cover and news of their assault reaches the drug lord, the building's lights are cut and all the exits blocked. Stranded on the sixth floor with no way out, the unit must fight their way through the city's worst to survive their mission. Starring Indonesian martial arts sensation Iko Uwais."
93840,The Cabin in the Woods,Comedy|Horror|Sci-Fi|Thriller,1259521,22970,2012,30000000.0,5346.0,6.5,71041255.0,95.0,34.717,"Five college friends spend the weekend at a remote cabin in the woods, where they get more than they bargained for. Together, they must discover the truth behind the cabin in the woods."
94015,Mirror Mirror,Adventure|Comedy|Fantasy,1667353,62764,2012,85000000.0,2554.0,5.9,183018522.0,106.0,17.87,"After she spends all her money, an evil enchantress queen schemes to marry a handsome, wealthy prince. There's just one problem - he's in love with a beautiful princess, Snow White. Now, joined by seven rebellious dwarves, Snow White launches an epic battle of good vs. evil..."
94018,Battleship,Action|Sci-Fi|Thriller|IMAX,1440129,44833,2012,209000000.0,3911.0,5.7,303025485.0,131.0,38.137,"When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential that his brother, and his fiancée's father—an Admiral—expect of him."
94325,The Lucky One,Drama,1327194,77877,2012,25000000.0,2622.0,7.0,99357138.0,101.0,19.06,"U.S. Marine Sergeant Logan Thibault returns from his third tour of duty in Iraq, with the one thing he credits with keeping him alive-a photograph he found of a woman he doesn't even know. Learning her name is Beth and where she lives, he shows up at her door, and ends up taking a job at her family-run local kennel. Despite her initial mistrust and the complications in her life, a romance develops between them, giving Logan hope that Beth could be much more than his good luck charm."
94478,Dark Shadows,Comedy|Horror|IMAX,1077368,62213,2012,150000000.0,5259.0,5.9,245527149.0,113.0,23.15,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.
94677,The Dictator,Comedy,1645170,76493,2012,65000000.0,3965.0,6.1,179379533.0,83.0,23.803,The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.
94777,Men in Black 3,Action|Comedy|Sci-Fi|IMAX,1409024,41154,2012,225000000.0,7778.0,6.5,624026776.0,106.0,33.893,"Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind."
94780,Snow White and the Huntsman,Action|Adventure|Drama,1735898,58595,2012,170000000.0,6196.0,6.0,396600000.0,127.0,33.793,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest."
94864,Prometheus,Action|Horror|Sci-Fi|IMAX,1446714,70981,2012,130000000.0,8766.0,6.4,403170142.0,124.0,41.675,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race."
94959,Moonrise Kingdom,Comedy|Drama|Romance,1748122,83666,2012,16000000.0,3931.0,7.7,68263166.0,94.0,21.921999999999997,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle."
95105,Madagascar 3: Europe's Most Wanted,Adventure|Animation|Children|Comedy|IMAX,1277953,80321,2012,145000000.0,4272.0,6.5,746921274.0,93.0,39.301,"Animal pals Alex, Marty, Melman, and Gloria are still trying to make it back to New York's Central Park Zoo. They are forced to take a detour to Europe to find the penguins and chimps who broke the bank at a Monte Carlo casino. When French animal-control officer Capitaine Chantel DuBois picks up their scent, Alex and company are forced to hide out in a traveling circus."
95167,Brave,Action|Adventure|Animation|Children,1217209,62177,2012,185000000.0,10051.0,7.0,538983207.0,93.0,43.35,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall."
95207,Abraham Lincoln: Vampire Hunter,Action|Fantasy|Horror|Thriller,1611224,72331,2012,69000000.0,2352.0,5.6,116471580.0,94.0,34.469,"President Lincoln's mother is killed by a supernatural creature, which fuels his passion to crush vampires and their slave-owning helpers."
95441,Ted,Comedy|Fantasy,1637725,72105,2012,50000000.0,9198.0,6.4,549368315.0,107.0,45.505,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori."
95449,Magic Mike,Drama|Romance,1915581,77930,2012,7000000.0,2227.0,6.1,167221571.0,110.0,17.594,"Mike, an experienced stripper, takes a younger performer called The Kid under his wing and schools him in the arts of partying, picking up women, and making easy money."
95510,The Amazing Spider-Man,Action|Adventure|Sci-Fi|IMAX,948470,1930,2012,215000000.0,12190.0,6.6,757930663.0,136.0,50.148,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero."
95543,Ice Age: Continental Drift,Adventure|Animation|Comedy,1667889,57800,2012,95000000.0,5573.0,6.3,877244782.0,88.0,44.239,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world."
95875,Total Recall,Action|Sci-Fi|Thriller,1386703,64635,2012,125000000.0,4092.0,5.9,198802074.0,121.0,26.455,"Welcome to Rekall, the company that can turn your dreams into real memories. For a factory worker named Douglas Quaid, even though he's got a beautiful wife who he loves, the mind-trip sounds like the perfect vacation from his frustrating life - real memories of life as a super-spy might be just what he needs. But when the procedure goes horribly wrong, Quaid becomes a hunted man. Finding himself on the run from the police - controlled by Chancellor Cohaagen, the leader of the free world - Quaid teams up with a rebel fighter to find the head of the underground resistance and stop Cohaagen. The line between fantasy and reality gets blurred and the fate of his world hangs in the balance as Quaid discovers his true identity, his true love, and his true fate."
96079,Skyfall,Action|Adventure|Thriller|IMAX,1074638,37724,2012,200000000.0,11976.0,7.1,1108561013.0,143.0,43.74,"When Bond's latest assignment goes gravely wrong and agents around the world are exposed, MI6 is attacked forcing M to relocate the agency. These events cause her authority and position to be challenged by Gareth Mallory, the new Chairman of the Intelligence and Security Committee. With MI6 now compromised from both inside and out, M is left with one ally she can trust: Bond. 007 takes to the shadows - aided only by field agent, Eve - following a trail to the mysterious Silva, whose lethal and hidden motives have yet to reveal themselves."
96588,Pitch Perfect,Comedy|Musical,1981677,114150,2012,17000000.0,5115.0,7.3,115400000.0,112.0,30.425,"College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions."
96610,Looper,Action|Crime|Sci-Fi,1276104,59967,2012,30000000.0,7803.0,6.8,47042000.0,118.0,22.555999999999997,"In the futuristic action thriller Looper, time travel will be invented but it will be illegal and only available on the black market. When the mob wants to get rid of someone, they will send their target 30 years into the past where a looper, a hired gun, like Joe is waiting to mop up. Joe is getting rich and life is good until the day the mob decides to close the loop, sending back Joe's future self for assassination."
96691,Resident Evil: Retribution,Action|Horror|Sci-Fi|IMAX,1855325,71679,2012,65000000.0,2772.0,5.7,240159255.0,95.0,2.467,"The Umbrella Corporation’s deadly T-virus continues to ravage the Earth, transforming the global population into legions of the flesh eating Undead. The human race’s last and only hope, Alice, awakens in the heart of Umbrella’s most clandestine operations facility and unveils more of her mysterious past as she delves further into the complex. Without a safe haven, Alice continues to hunt those responsible for the outbreak; a chase that takes her from Tokyo to New York, Washington, D.C. and Moscow, culminating in a mind-blowing revelation that will force her to rethink everything that she once thought to be true. Aided by new found allies and familiar friends, Alice must fight to survive long enough to escape a hostile world on the brink of oblivion. The countdown has begun."
96737,Dredd,Action|Sci-Fi,1343727,49049,2012,50000000.0,3438.0,6.7,41037742.0,95.0,26.087,"In the future, America is a dystopian wasteland. The latest scourge is Ma-Ma, a prostitute-turned-drug pusher with a dangerous new drug and aims to take over the city. The only possibility of stopping her is an elite group of urban police called Judges, who combine the duties of judge, jury and executioner to deliver a brutal brand of swift justice. But even the top-ranking Judge, Dredd, discovers that taking down Ma-Ma isn’t as easy as it seems in this explosive adaptation of the hugely popular comic series."
96811,End of Watch,Crime|Drama|Thriller,1855199,77016,2012,7000000.0,2164.0,7.3,48126384.0,109.0,17.409000000000002,Two young officers are marked for death after confiscating a small cache of money and firearms from the members of a notorious cartel during a routine traffic stop.
96821,The Perks of Being a Wallflower,Drama|Romance,1659337,84892,2012,13000000.0,7530.0,7.7,33400000.0,103.0,22.465,"Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love."
96829,The Hunt,Drama,2106476,103663,2012,3800000.0,2116.0,8.1,18309793.0,116.0,11.654000000000002,"A teacher lives a lonely life, all the while struggling over his son’s custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie."
96861,Taken 2,Action|Crime|Drama|Thriller,1397280,82675,2012,45000000.0,4811.0,6.3,376141306.0,91.0,31.433000000000003,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter."
97172,Frankenweenie,Animation|Comedy|Horror|IMAX,1142977,62214,2012,39000000.0,2191.0,6.8,35287788.0,87.0,37.889,"When a car hits young Victor's pet dog Sparky, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor's neighbors, he has to convince them that Sparky's still the good, loyal friend he was."
97188,Sinister,Horror|Thriller,1922777,82507,2012,3000000.0,3588.0,6.8,82515113.0,110.0,21.432,"Found footage helps a true-crime novelist realize how and why a family was murdered in his new home, though his discoveries put his entire family in the path of a supernatural entity."
97225,Hotel Transylvania,Animation|Children|Comedy,837562,76492,2012,85000000.0,6206.0,6.9,358375603.0,91.0,39.571,"Welcome to Hotel Transylvania, Dracula's lavish five-stake resort, where monsters and their families can live it up and no humans are allowed. One special weekend, Dracula has invited all his best friends to celebrate his beloved daughter Mavis's 118th birthday. For Dracula catering to all of these legendary monsters is no problem but the party really starts when one ordinary guy stumbles into the hotel and changes everything!"
97304,Argo,Drama|Thriller,1024648,68734,2012,44500000.0,6074.0,7.3,232324128.0,120.0,20.139,"As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador."
97306,Seven Psychopaths,Comedy|Crime,1931533,86838,2012,15000000.0,2626.0,6.8,33035736.0,110.0,15.978,A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.
97752,Cloud Atlas,Drama|Sci-Fi|IMAX,1371111,83542,2012,102000000.0,5318.0,6.8,130482868.0,172.0,19.019000000000002,"A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis."
97913,Wreck-It Ralph,Animation|Comedy,1772341,82690,2012,165000000.0,9298.0,7.3,471222889.0,101.0,51.615,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started."
97921,Silver Linings Playbook,Comedy|Drama,1045658,82693,2012,21000000.0,9120.0,7.1,236412453.0,122.0,22.761,"After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife."
97923,Flight,Drama,1907668,87502,2012,31000000.0,4279.0,6.7,161772375.0,138.0,19.953,"Commercial airline pilot Whip Whitaker has a problem with drugs and alcohol, though so far he's managed to complete his flights safely. His luck runs out when a disastrous mechanical malfunction sends his plane hurtling toward the ground. Whip pulls off a miraculous crash-landing that results in only six lives lost. Shaken to the core, Whip vows to get sober -- but when the crash investigation exposes his addiction, he finds himself in an even worse situation."
97938,Life of Pi,Adventure|Drama|IMAX,454876,87827,2012,120000000.0,10244.0,7.4,609016565.0,127.0,28.653000000000002,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean."
98154,Lincoln,Drama|War,443272,72976,2012,65000000.0,2739.0,6.8,275293450.0,149.0,17.506,"The revealing story of the 16th US President's tumultuous final months in office. In a nation divided by war and the strong winds of change, Lincoln pursues a course of action designed to end the war, unite the country and abolish slavery. With the moral courage and fierce determination to succeed, his choices during this critical moment will change the fate of generations to come."
98203,The Twilight Saga: Breaking Dawn - Part 2,Adventure|Drama|Fantasy|Romance|IMAX,1673434,50620,2012,120000000.0,6509.0,6.4,829000000.0,115.0,69.922,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi."
98243,Rise of the Guardians,Adventure|Animation|Children|Fantasy|IMAX,1446192,81188,2012,145000000.0,4731.0,7.3,306941670.0,97.0,35.55300000000001,"When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world."
98809,The Hobbit: An Unexpected Journey,Adventure|Fantasy|IMAX,903624,49051,2012,250000000.0,14012.0,7.3,1021103568.0,169.0,46.501999999999995,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon."
98961,Zero Dark Thirty,Action|Drama|Thriller,1790885,97630,2012,40000000.0,3121.0,6.9,132820716.0,157.0,22.584,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011."
99007,Warm Bodies,Comedy|Horror|Romance,1588173,82654,2013,35000000.0,4783.0,6.4,116980662.0,97.0,23.764,"After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world."
99112,Jack Reacher,Action|Crime|Thriller,790724,75780,2012,60000000.0,4888.0,6.5,218340595.0,130.0,24.616,"When a gunman takes five lives with six shots, all evidence points to the suspect in custody. On interrogation, the suspect offers up a single note: ""Get Jack Reacher!"" So begins an extraordinary chase for the truth, pitting Jack Reacher against an unexpected enemy, with a skill for violence and a secret to keep."
99114,Django Unchained,Action|Drama|Western,1853728,68718,2012,100000000.0,19191.0,8.1,425368238.0,165.0,30.254,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner."
99145,The Impossible,Drama|Thriller,1649419,80278,2012,45000000.0,4556.0,7.3,198087212.0,113.0,26.638,"In December 2004, close-knit family Maria, Henry and their three sons begin their winter vacation in Thailand. But the day after Christmas, the idyllic holiday turns into an incomprehensible nightmare when a terrifying roar rises from the depths of the sea, followed by a wall of black water that devours everything in its path. Though Maria and her family face their darkest hour, unexpected displays of kindness and courage ameliorate their terror."
99149,Les Misérables,Drama|Musical|Romance|IMAX,1707386,82695,2012,61000000.0,3980.0,7.4,441809770.0,158.0,14.243,"An adaptation of the successful stage musical based on Victor Hugo's classic novel set in 19th-century France, in which a paroled prisoner named Jean Valjean seeks redemption."
99728,Gangster Squad,Action|Crime|Drama,1321870,82682,2013,60000000.0,3028.0,6.3,105200903.0,113.0,13.208,"Los Angeles, 1949. Ruthless, Brooklyn-born mob king Mickey Cohen runs the show in this town, reaping the ill-gotten gains from the drugs, the guns, the prostitutes and — if he has his way — every wire bet placed west of Chicago. And he does it all with the protection of not only his own paid goons, but also the police and the politicians who are under his control. It’s enough to intimidate even the bravest, street-hardened cop… except, perhaps, for the small, secret crew of LAPD outsiders led by Sgt. John O’Mara and Jerry Wooters who come together to try to tear Cohen’s world apart."
99912,Mama,Horror,2023587,132232,2013,15000000.0,3008.0,6.2,146497771.0,100.0,22.763,"Guillermo del Toro presents Mama, a supernatural thriller that tells the haunting tale of two little girls who disappeared into the woods the day that their parents were killed. When they are rescued years later and begin a new life, they find that someone or something still wants to come tuck them in at night."
100108,Parker,Crime|Thriller,1904996,119283,2013,35000000.0,2227.0,5.9,46216641.0,118.0,25.13300000000001,"A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist."
100163,Hansel & Gretel: Witch Hunters,Action|Fantasy|Horror|IMAX,1428538,60304,2013,50000000.0,5233.0,6.0,226349749.0,88.0,30.243000000000002,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past."
100383,Side Effects,Crime|Drama|Mystery|Thriller,2053463,109421,2013,30000000.0,2274.0,6.5,63372757.0,106.0,19.012999999999998,A woman turns to prescription medication as a way of handling her anxiety concerning her husband's upcoming release from prison.
100390,Identity Thief,Comedy|Crime,2024432,109431,2013,35000000.0,2554.0,5.8,173965010.0,111.0,17.686,"When a mild-mannered businessman learns his identity has been stolen, he hits the road in an attempt to foil the thief -- a trip that puts him in the path of a deceptively harmless-looking woman."
100487,Beautiful Creatures,Drama|Fantasy|Romance,1559547,109491,2013,60000000.0,2265.0,5.9,60052138.0,124.0,17.087,"Ethan Wate just wants to get to know Lena Duchannes better, but unbeknownst to him, Lena has strange powers.  As Lena's 16th birthday approaches she might decide her fate, to be good or evil.  A choice which will impact her relationship forever."
