youtube_id,title,channel_title,channel_id,description,tags,view_count,like_count,dislike_count,comment_count,tmdb_id,similarity_score
-W6vFoa2-Io,The Mechanic (2011) Trailer HD 720p,TrailerFilmRO,UCOhzVE5DP83BwRdYNKX6__Q,"The Mechanic (2011)
Trailer
Quality : HD 720p
http://www.facebook.com/vasilicagabriel",['The Mechanic 2011'],54281,189,6,2,27582,0.24603174603174602
xgBo7eWQlHY,The Mechanic/Killer of Killers Trailer,ChopperTCB,UCqnQ5gll0LSDaOQImOfrS3g,,"['Charles Bronson', 'Killer of killers', 'The Mechanic', 'Action Movie', 'Movies', 'Clean', 'Fast', 'Proffessional']",88832,231,10,44,27582,0.21428571428571427
8NWngPdQY3U,The Mechanic (1972) - Digital Trailer [HD].MP4,kinoblock,UC4Ygz_lmhtXf31fLem_9GPA,"Профессиональный убийца (Бронсон) из могущественной организации начинает опекать юного ученика (Винсент) и обучает его всему, что знает и умеет. Когда его студент позднее оборачивает приобретенные знания против учителя, ситуация разрешается самым необычным образом.

Режиссер: Майкл Уиннер
Сценарий: Льюис Джон Карлино
Продюсеры: Роберт Чартофф, Льюис Джон Карлино, Ирвин Уинклер
Оператор: Ричард Клайн
В ролях: Чарльз Бронсон, Ян-Майкл Винсент, Джилл Айрлэнд, Кинэн Уинн, Фрэнк Де Кова","['The', 'Mechanic', '1972', 'Digital', 'Trailer', 'HD']",47323,164,3,19,27582,0.21428571428571427
7Ruud9xBGfU,The Mechanic Movie Trailer [HD],eOnefilms,UCuKns64Ea1RY4pgPiZNH9Dw,"IN THEATRES JANUARY 2011

Arthur Bishop (Jason Statham) is a 'mechanic' - an elite assassin with a strict code and unique talent for cleanly eliminating targets.  It's a job that requires professional perfection and total detachment, and Bishop is the best in the business.  But when his mentor and close friend Harry (Donald Sutherland) is murdered, Bishop is anything but detached.  His next assignment is self-imposed - he wants those responsible dead.  His mission grows complicated when Harry's son Steve (Ben Foster) approaches him with the same vengeful goal and a determination to learn Bishop's trade.  Bishop has always acted alone but he can't turn his back on Harry's son.  A methodical hit man takes an impulsive student deep into his world and a deadly partnership is born.  But while in pursuit of their ultimate mark, deceptions threaten to surface and those hired to fix problems become problems themselves.","['trailer', 'film', 'action', 'jason', 'stratham', 'alliance', 'british', 'movie']",60643,86,6,19,27582,0.5074257425742574
CfMMosvPHfQ,I am Number Four | trailer #2 US (2011),moviemaniacsDE,UCYCEK7i8Uq-XtFtWolofxFg,"trailer - Ich bin Nummer Vier
Trailer 
Genre: fantasy
Regie / directed by: D. J. Caruso ( Eagle Eye , Disturbia )
Darsteller / cast: Alex Pettyfer , Teresa Palmer , Dianna Agron , Kevin Durand , Timothy Olyphant

Kinostart Deutschland: 
Kinostart USA: February 18th, 2011
offizielle Filmsite: http://

Verwendung mit freundlicher Genehmigung von Disney
used with authorization","['film', 'movie', 'teaser', 'clip', 'fantasy', 'scifi', 'moviemaniacs', 'mmde', 'movie maniacs', 'official', 'official trailer', 'moviemaniacsde', 'HD', 'video']",2882909,15812,430,854,46529,0.28497202238209435
UK-Esq-9p4w,I Am Number Four - Trailer,carteleramax,UCufAOtSTK9dH_kRXNqbTdWA,"http://www.carteleramax.com | Tres están muertos. ¿Quién es el número cuatro? D.J. Caruso (""Eagle Eye"",""Disturbia"") timones una película de suspenso acerca de un hijo extraordinario, John Smith (Alex Pettyfer), que es un fugitivo que huye de enemigos despiadados enviado para destruirlo. Cambio de su identidad, pasando de pueblo en pueblo con su tutor, Henri (Timothy Olyphant), John es siempre el chico nuevo, sin vínculos con su pasado. En la pequeña ciudad de Ohio, que considera su casa, Juan se encuentra con eventos inesperados, que cambian la vida - su primer amor (Dianna Agron), el poderoso nuevas habilidades y una conexión con los otros que comparten su destino increíble.","['I Am Number Four', 'films', 'movies', 'trailers', 'peliculas', 'cine', 'videos', 'cinema', 'cartelera']",218540,902,54,80,46529,0.4364686468646865
GSjdKV0ZJSg,"I AM NUMBER FOUR trailer - Dreamworks - Available On Digital HD, Blu-ray and DVD Now",Disney Australia & New Zealand,UCil1J8whcdsh-qXLGf06RDg,"Three are dead. He is Number Four. D.J. Caruso (""Eagle Eye,"" ""Disturbia"") helms an action-packed thriller about an extraordinary young man, John Smith (Alex Pettyfer), who is a fugitive on the run from ruthless enemies sent to destroy him. Changing his identity, moving from town to town with his guardian Henri (Timothy Olyphant), John is always the new kid with no ties to his past. In the small Ohio town he now calls home, John encounters unexpected, life-changing events—his first love (Dianna Agron), powerful new abilities and a connection to the others who share his incredible destiny.

On DVD & Blu-Ray July 6
Classification: M - Science fiction themes and violence","['AM', 'NUMBER', 'FOUR', 'MOVIE', 'TRAILER', 'NOVEL', 'BOOK', 'DREAMWORKS', 'D.J.', 'CARUSO', 'JOHN', 'SMITH', 'ALEX', 'PETTYFER', 'GUARDIAN', 'HENRI', 'TIMOTHY', 'OLYPHANT', 'OHIO', 'DIANNA', 'AGRON', 'KEVIN', 'DURAND', 'CALLAN', 'MCAULIFFE', 'TERESA', 'PALMER', 'ACTION', 'THRILLER', 'FILM', 'SCI-FI', 'ALIENS', 'PITTACUS', 'LORE', 'JOBIE', 'HUGHES', 'JAMES', 'FREY', 'MICHAEL', 'BAY', 'STEVEN', 'SPIELBERG', 'LORIEN', 'EARTH', 'MOGADORIANS', 'SUPERHUMAN', 'POWERS', 'LEGACY', 'LEGACIES', 'GLEE', 'WALT', 'DISNEY', 'MOTION', 'PICTURES', 'VANDERGRIFT']",17316,39,0,0,46529,0.39326765188834156
nE6LoWNRO-I,I Am Number Four - Extended Trailer,Reliance Entertainment,UCqZR7KVVsZRSfezZKJllxVQ,"John is an extraordinary teen, masking his true identity and passing as a typical high school student to elude a deadly enemy seeking to destroy him. Three like him have already been killed ... he is Number Four.","['Am', 'Number', 'Four', 'Alex', 'Pettyfer', 'Timothy', 'Olyphant', 'Dianna', 'Agron', 'Kevin', 'Durand', 'Teresa', 'Palmer', 'Callan', 'McAuliffe', 'Jake', 'Abel', 'Supernatural', 'Power', 'Hot', 'Videos', 'Sexy', 'Video', 'Best', 'Comedy']",21270,41,1,12,46529,0.5075187969924813
QVs6eg8V-AE,I Am Number Four Extended Trailer - DID YOU SEE THE CLUE?,UKFilmFactory,UCLynKvFMbChByvyeXt7sxPg,"Did you see the clue?
Help us search for Number Four:
facebook.com/iamnumberfourmovie

--

The new extended trailer for I AM NUMBER FOUR starring Alex Pettyfer, Diana Agron and Teresa Palmer. This new extended trailer features the track ""Somewhere A Clock Is Ticking"" by Snow Patrol.

--

From director D.J. Caruso and starring Alex Pettyfer (Strombreaker), Dianna Agron (Glee) and Teresa Palmer (The Sorcerer's Apprentice).
 
There were nine who escaped. Three are dead. He is Number Four.
 
D.J. Caruso (Eagle Eye, Disturbia) helms an action-packed thriller about an extraordinary young man, John Smith (Alex Pettyfer), who is a fugitive on the run from ruthless enemies sent to destroy him. Changing his identity, moving from town to town with his guardian Henri (Timothy Olyphant -- Die Hard 4.0), he is always the new kid with no ties to his past. In the small Ohio town he now calls home, John encounters unexpected, life-changing events—his first love (Dianna Agron), powerful new abilities and a connection to the others who share his incredible destiny.


Starring Alex Pettyfer, Timothy Olyphant, Teresa Palmer, Dianna Agron, Kevin Durand and Callan McAuliffe. Directed by D.J. Caruso and produced by Michael Bay. Based on the book by Pittacus Lore. 

Buy the book from Amazon here: http://www.amazon.co.uk/Am-Number-Four-Pittacus-Lore/dp/024195357X/ref=sr_1_5?ie=UTF8&qid=1296819564&sr=8-5 

I Am Number Four opens in UK cinemas on Feb 23rd.","['I Am Number Four', 'I am Number 4', 'I Am number four trailer', 'I am number 4 trailer', 'am', 'number', 'four', 'trailer', 'teaser', 'film', 'movie', 'official', 'HD', 'high', 'def', 'quality', '1080', '1080p', 'UK', 'first', 'look', 'sneak', 'peak', 'Alex', 'Pettyfer', 'Timothy', 'Olyphant', 'Teresa', 'Palmer', 'Dianna', 'Agron', 'Kevin', 'Durand', 'Callan', 'McAuliffe', 'DJ', 'Caruso', 'Michael', 'Bay', 'teaser trailer']",100527,230,10,70,46529,0.3760752688172043
qFNBVWJpYg4,I AM NUMBER FOUR Trailer Recap,harperteen,UCQ86MByFTEIiHZYeZzPXomQ,"Relive the major events of the I AM NUMBER FOUR series to prepare for THE REVENGE OF SEVEN, available August 26, 2014!
 
About THE REVENGE OF SEVEN
The fifth book in the New York Times bestselling I Am Number Four series! The Garde have suffered an unbearable loss. Number Five has betrayed them. Eight is gone forever. Ella has been kidnapped. The others are now scattered.
 
The Mogadorians have commenced their ultimate invasion plans.
 
The Garde are broken and divided once again, but they will not be defeated. As long as one still stands, the battle for Earth's survival is not lost. 
 
For more information, visit: http://bit.ly/1k9gDTK
Like the I AM NUMBER FOUR series on Facebook: www.facebook.com/iamnumberfourfans
 
Or find THE REVENGE OF SEVEN at these booksellers!
Amazon: http://amzn.to/XAElBA
Barnes & Noble: http://bit.ly/1s8lrPo
BAM: http://bit.ly/1tSocoA
IndieBound: http://bit.ly/1pVZPQ8","['I Am Number Four', 'The Revenge of Seven', 'Pittacus Lore', 'book trailer', 'HarperTeen', 'teen', 'YA', 'YA lit']",19299,163,3,17,46529,0.43341404358353514
Yt7ofokzn04,BATTLE: LOS ANGELES - Trailer,Sony Pictures Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,"In Theaters 3.11.11

For years, there have been documented cases of UFO sightings around the world -- Buenos Aires, Seoul, France, Germany, China. But in 2011, what were once just sightings will become a terrifying reality when Earth is attacked by unknown forces. As people everywhere watch the world's great cities fall, Los Angeles becomes the last stand for mankind in a battle no one expected. It's up to a Marine staff sergeant and his new platoon to draw a line in the sand as they take on an enemy unlike any they've ever encountered before.

Visit the official site at http://BattleLA.com and join W.A.T.C.H. at http://ReportThreats.org.","['los angeles', 'battle: los angeles', 'ne-yo', 'bridget moynahan', 'aaron eckhart', 'action film', ""adetokumboh m'cormack"", 'adventure film', 'bryce cass', 'corporal jason lockett', 'corpsman jibril adukwu', 'cory hardrict', 'cpl kevin harris', 'cpl nick stavrou', 'cpl scott grayston', 'drama', 'hector rincon', 'jadin gould', 'james hiroyuki liao', 'jim parrack', 'joe rincon', 'joey king', 'jonathan liebesman', 'lcpl corey simmons', 'Eckhart', 'Rodriguez', 'Battle: LA', 'Battle Los Angeles']",1727271,4980,212,891,44943,0.755421686746988
-Pd-uuDi28U,Battle: Los Angeles Official Trailer #1 - (2011) HD,Movieclips,UC3gNmTGu-TTbFPpfSs5kNkg,"Battle Los Angeles movie clips: http://j.mp/1uwPR0m
BUY THE MOVIE: http://amzn.to/vWStmE
Don't miss the HOTTEST NEW TRAILERS: http://bit.ly/1u2y6pr

CLIP DESCRIPTION:
Marines counter an alien attack on Los Angeles.

FILM DESCRIPTION:
For years, there have been documented cases of UFO sightings around the world - Buenos Aires, Seoul, France, Germany, China. But in 2011, what were once just sightings will become a terrifying reality when Earth is attacked by unknown forces. As people everywhere watch the world's great cities fall, Los Angeles becomes the last stand for mankind in a battle no one expected. It's up to a Marine staff sergeant (Aaron Eckhart) and his new platoon to draw a line in the sand as they take on an enemy unlike any they've ever encountered before. -

CREDITS:
TM & © Sony (2011)
Cast: Michelle Rodriguez, Bridget Moynahan, Aaron Eckhart, Michael Peña
Director: Jonathan Liebesman
Producers: Jeffrey Chernov, Samuel Dickerman, David Greenblatt, Ori Marmur, Neal H. Moritz, Lisa Rodgers
Screenwriter: Christopher Bertolini

WHO ARE WE?
The MOVIECLIPS channel is the largest collection of licensed movie clips on the web. Here you will find unforgettable moments, scenes and lines from all your favorite films. Made by movie fans, for movie fans.

SUBSCRIBE TO OUR MOVIE CHANNELS:
MOVIECLIPS: http://bit.ly/1u2yaWd
ComingSoon: http://bit.ly/1DVpgtR
Indie & Film Festivals: http://bit.ly/1wbkfYg
Hero Central: http://bit.ly/1AMUZwv
Extras: http://bit.ly/1u431fr
Classic Trailers: http://bit.ly/1u43jDe
Pop-Up Trailers: http://bit.ly/1z7EtZR
Movie News: http://bit.ly/1C3Ncd2
Movie Games: http://bit.ly/1ygDV13
Fandango: http://bit.ly/1Bl79ye
Fandango FrontRunners: http://bit.ly/1CggQfC

HIT US UP:
Facebook: http://on.fb.me/1y8M8ax
Twitter: http://bit.ly/1ghOWmt
Pinterest: http://bit.ly/14wL9De
Tumblr: http://bit.ly/1vUwhH7","['battle los angeles', 'battle los angeles trailer', 'battle los angeles gameplay', 'battle los angeles part 1', 'aaron eckhart', 'michael pea', 'michelle rodriguez', 'bridget moynahan', 'jonathan liebesman', 'helicopter videos', 'machine gun videos', 'action sci-fi fantasy', 'alien sci-fi', 'sci-fi fantasy', 'neal h moritz', 'ori marmur', 'jeffrey chernov', 'lisa rodgers', 'david greenblatt', 'samuel dickerman', 'survival videos', 'movie clips', 'movieclipsdotcom', '#AMG:V+++471878', '/m/01sl1q', '/m/03811k', '/m/03t4cz', '/m/07xv9s']",1601695,6536,360,1133,44943,0.508578431372549
eFDq1K4ZTls,Battle: Los Angeles Official Trailer #3 - (2011) HD,Movieclips,UC3gNmTGu-TTbFPpfSs5kNkg,"Battle Los Angeles movie clips: http://j.mp/1uwPR0m
BUY THE MOVIE: http://amzn.to/vWStmE
Don't miss the HOTTEST NEW TRAILERS: http://bit.ly/1u2y6pr

CLIP DESCRIPTION:
Marines counter an alien attack on Los Angeles.

FILM DESCRIPTION:
For years, there have been documented cases of UFO sightings around the world - Buenos Aires, Seoul, France, Germany, China. But in 2011, what were once just sightings will become a terrifying reality when Earth is attacked by unknown forces. As people everywhere watch the world's great cities fall, Los Angeles becomes the last stand for mankind in a battle no one expected. It's up to a Marine staff sergeant (Aaron Eckhart) and his new platoon to draw a line in the sand as they take on an enemy unlike any they've ever encountered before. -

CREDITS:
TM & © Sony (2011)
Cast: Michelle Rodriguez, Bridget Moynahan, Aaron Eckhart
Director: Jonathan Liebesman
Producers: Jeffrey Chernov, Samuel Dickerman, David Greenblatt, Ori Marmur, Neal H. Moritz, Lisa Rodgers
Screenwriter: Christopher Bertolini

WHO ARE WE?
The MOVIECLIPS channel is the largest collection of licensed movie clips on the web. Here you will find unforgettable moments, scenes and lines from all your favorite films. Made by movie fans, for movie fans.

SUBSCRIBE TO OUR MOVIE CHANNELS:
MOVIECLIPS: http://bit.ly/1u2yaWd
ComingSoon: http://bit.ly/1DVpgtR
Indie & Film Festivals: http://bit.ly/1wbkfYg
Hero Central: http://bit.ly/1AMUZwv
Extras: http://bit.ly/1u431fr
Classic Trailers: http://bit.ly/1u43jDe
Pop-Up Trailers: http://bit.ly/1z7EtZR
Movie News: http://bit.ly/1C3Ncd2
Movie Games: http://bit.ly/1ygDV13
Fandango: http://bit.ly/1Bl79ye
Fandango FrontRunners: http://bit.ly/1CggQfC

HIT US UP:
Facebook: http://on.fb.me/1y8M8ax
Twitter: http://bit.ly/1ghOWmt
Pinterest: http://bit.ly/14wL9De
Tumblr: http://bit.ly/1vUwhH7","['battle los angeles', 'battle los angeles trailer', 'battle los angeles gameplay', 'battle los angeles part 1', 'aaron eckhart', 'michelle rodriguez', 'bridget moynahan', 'jonathan liebesman', 'explosive videos', 'action sci-fi fantasy', 'alien sci-fi', 'sci-fi fantasy', 'neal h moritz', 'ori marmur', 'jeffrey chernov', 'lisa rodgers', 'david greenblatt', 'samuel dickerman', 'survival videos', 'los angeles videos', 'movie clips', 'movieclipsdotcom', '#AMG:V+++471878', '/m/01sl1q', '/m/03811k', '/m/03t4cz']",314653,1094,50,116,44943,0.5098684210526316
vXJJ6fUHNk8,Official BATTLE: LOS ANGELES Trailer,Sony Pictures Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,"Release Date: 11 March 2011 (United States)
For years, there have been documented cases of UFO sightings around the world -- Buenos Aires, Seoul, France, Germany, China. But in 2011, what were once just sightings will become a terrifying reality when Earth is attacked by unknown forces. As people everywhere watch the world's great cities fall, Los Angeles becomes the last stand for mankind in a battle no one expected. It's up to a Marine staff sergeant (Aaron Eckhart) and his new platoon to draw a line in the sand as they take on an enemy unlike any they've ever encountered before.

Genre: Action / Sci Fi
Cast: Aaron Eckhart, Michelle Rodriguez, Bridget Moynahan, Ne-Yo, Ramon Rodriguez, Michael PeÃ±a, Ne-Yo
Director: Jonathan Liebesman
Screenplay By: Chris Bertolini

Subscribe to Sony Pictures for more great content: http://bit.ly/SonyPicsSubscribe
Visit the Official Site: http://BattleLA.com 
Join W.A.T.C.H: http://www.ReportThreats.org/","['aaron eckhart', 'los angeles', 'bridget moynahan', 'michelle rodriguez', 'jonathan liebesman', 'battle', 'angeles', 'los', 'battle: los angeles', 'ne-yo', 'action film', ""adetokumboh m'cormack"", 'adventure film', 'amy', 'bryce cass', 'corporal jason lockett', 'corporal lee imlay', 'corpsman jibril adukwu', 'cory hardrict', 'cpl kevin harris', 'cpl nick stavrou', 'cpl scott grayston', 'drama', 'gino anthony pesi', 'hector rincon', 'jadin gould', 'james hiroyuki liao', 'jim parrack', 'joe rincon', 'joey king', 'kirsten']",321288,261,17,81,44943,0.7964824120603016
_NvHxkiCLPU,Battle: Los Angeles trailer,smteamorg,UCPQ4CTiOf9xGDbbivagf18g,Отряду морпехов приходится оборонять Лос-Анджелес от инопланетных захватчиков.,"['Battle:', 'Los', 'Angeles']",2664,13,0,2,44943,0.4
OoidaoqBFB8,Battle: Los Angeles - Video Game Launch Trailer (2011) OFFICIAL | HD,XboxViewTV,UCmrsjRoN3g5TtOGIlq-sQSg,"Oh dear, aliens invade Los Angeles once more. A videogame adaptation of upcoming sci-fi blockbuster, Battle: Los Angeles movie. The game will be made available as a downloadable first-person shooter for the PlayStation Network, Xbox Live and PC and is running off Saber's Saber3D Engine and will utilise Havok's Havok Destruction Module. Saber Interactive were the team behind TimeShift and are also hard at work on Inversion for Namco Bandai Games.
Battle: Los Angeles the video game is now available on Xbox LIVE Arcade for 800 Microsoft Points with the PlayStation Network version coming out on March 22nd for $9.99. The Windows PC download via Steam will be available later this month as well as on select digital distribution channels. Battle: Los Angeles is rated T for Teen by the ESRB. 

DOWNLOAD from Xbox Live Arcade Marketplace: NOW! 

Battle: Los Angeles - Video Game Launch Trailer (2011) OFFICIAL | HD
DEVELOPER: Saber Interactive
RELEASE DATE: March 11, 2011
GENRE: First-Person, Movie-Based, Shooter
PLATFOM: XBLA, PSN, PC
PUBLISHER: Konami
WEBSITE: http://www.Konami.com/
ESRB: T (Blood; Language; Violence)

FOLLOW US ON TWITTER: http://www.Twitter.com/XboxViewTV","['video', 'games', 'new', 'game', 'xbox', '360', 'trailer', 'spiele', 'xboxviewtv', 'battle', 'los', 'angeles', 'launch', 'official', 'gameplay', 'bla', 'xbla', 'psn', 'pc', 'invasion', 'war', 'gaming', 'downloadable', 'first-person', 'fps', 'shooter', 'action', 'movie-based', 'footage', 'in-game', 'playstation', 'arcade', 'konami', 'saber', 'interactive', 'microsoft', 'sabre3d', 'havok', 'engine', 'timeshift', 'ufos', 'sony', 'paramount', 'pictures']",201919,200,44,116,44943,0.3186695278969957
fpj7i2CPt8M,JUST GO WITH IT - Trailer,Sony Pictures Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,"Release Date: 11 February 2011 (United States)
Danny Maccabee (Adam Sandler) meets the girl of his dreams (Brooklyn Decker) but has to enlist his loyal assistant Katherine (Jennifer Aniston) to pretend to be his soon-to-be ex-wife in order to cover up a careless lie. When more lies backfire, Katherine's kids become involved, and everyone heads off to Hawaii for a ridiculous, out-of-control weekend that tests the limits of how far we'll go for love.

Genre: Comedy / Romance
Cast: Jennifer Aniston, Nicole Kidman, Kevin Nealon, Adam Sandler, Nick Swardson, Dave Matthews, Brooklyn Decker, Bailee Madison, Griffin Gluck
Director: Dennis Dugan
Screenplay By: Allan Loeb, Timothy Dowling

Subscribe to Sony Pictures for more great content: http://bit.ly/SonyPicsSubscribe
http://Facebook.com/JustGoWithItMovie","['adam sandler', 'jennifer aniston', 'comedy', 'dennis dugan', 'griffin gluck', 'nicole kidman', 'adon', 'allen covert', 'bailee madison', 'brooklyn decker', 'dan patrick', 'dave matthews', 'devlin adams', 'dr daniel danny maccabee', 'eddie', 'elena kolpachikova', 'heidi montag', 'ian maxtone-jones', 'jackie sandler', 'joanna damon', 'just go with it', 'katherine murphy', 'katja', 'kevin nealon', 'kimberly', 'kirsten brant', 'lisa hammond', 'maggie', 'michael', 'michael laskin', 'minka kelly', 'mr maccabee', 'nick swardson', 'palmer']",2726438,9818,331,385,50546,0.6287878787878788
GA0zBMy6uVk,Official Trailer: Just Go With it (2011),Sony Pictures Home Entertainment,UCqH2YMSzMaGN92Vc3VkhWnQ,"Check out the official trailer for Just Go With It (2011).

Watch Now: https://www.youtube.com/watch?v=dWk2al0leJ4

Subscribe to Sony Pictures Home Entertainment: https://www.youtube.com/user/sonypictureshomeent

Follow Us On Social:
https://www.facebook.com/JustGoWithItMovie/

Danny Maccabee (Adam Sandler) meets the girl of his dreams (Brooklyn Decker) but has to enlist his loyal assistant Katherine (Jennifer Aniston) to pretend to be his soon-to-be ex-wife in order to cover up a careless lie. When more lies backfire, Katherine’s kids become involved, and everyone heads off to Hawaii for a ridiculous, out-of-control weekend that tests the limits of how far we’ll go for love.

#JustGoWithIt #Sony #AdamSandler #JenniferAniston #NickSwardson #BrooklynDecker #NicoleKidman","['Official trailer', 'trailer launch', 'International trailer', 'International trailer launch', 'International official trailer', 'Official Trailer: Just Go With it (2011)', 'just go with it', 'just go with it 2011', 'just go with it official trailer', 'just go with it adam sandler', 'adam sandler', 'just go with it jennifer aniston', 'jennifer aniston just go with it', 'just go with it nick swardson', 'nick swardson', 'just go with it sony', 'sony pictures entertainment', 'sony pictures home entertainment']",45893,259,6,16,50546,0.6543778801843317
4SoC6atVsLA,Just Go with It Official Trailer #1 - (2011) HD,Movieclips,UC3gNmTGu-TTbFPpfSs5kNkg,"Just Go with It movie clips: http://j.mp/1CRkbSr
BUY THE MOVIE: http://amzn.to/vH9Qu3
Don't miss the HOTTEST NEW TRAILERS: http://bit.ly/1u2y6pr

CLIP DESCRIPTION:
The woman of his dreams thinks Andy (Adam Sandler) is getting a divorce - the only problem being he doesn't have a wife - so he enlists one of his employees (Jennifer Aniston) to play the part.

FILM DESCRIPTION:
In Just Go With It, a plastic surgeon, romancing a much younger schoolteacher, enlists his loyal assistant to pretend to be his soon to be ex-wife, in order to cover up a careless lie. When more lies backfire, the assistant's kids become involved, and everyone heads off for a weekend in Hawaii that will change all their lives. -

CREDITS:
TM & © Sony (2011)
Cast: Jennifer Aniston, Adam Sandler, Nicole Kidman, Brooklyn Decker
Director: Dennis Dugan
Producers: Barry Bernardi, Allen Covert, Jack Giarraputo, Tim Herlihy, Steve Koren, Heather Parry, Adam Sandler, Adam Milano, Kevin Grady
Screenwriters: Timothy Dowling, I.A.L. Diamond, Abe Burrows, Pierre Barillet, Jean-Pierre Grédy, Allan Loeb

WHO ARE WE?
The MOVIECLIPS channel is the largest collection of licensed movie clips on the web. Here you will find unforgettable moments, scenes and lines from all your favorite films. Made by movie fans, for movie fans.

SUBSCRIBE TO OUR MOVIE CHANNELS:
MOVIECLIPS: http://bit.ly/1u2yaWd
ComingSoon: http://bit.ly/1DVpgtR
Indie & Film Festivals: http://bit.ly/1wbkfYg
Hero Central: http://bit.ly/1AMUZwv
Extras: http://bit.ly/1u431fr
Classic Trailers: http://bit.ly/1u43jDe
Pop-Up Trailers: http://bit.ly/1z7EtZR
Movie News: http://bit.ly/1C3Ncd2
Movie Games: http://bit.ly/1ygDV13
Fandango: http://bit.ly/1Bl79ye
Fandango FrontRunners: http://bit.ly/1CggQfC

HIT US UP:
Facebook: http://on.fb.me/1y8M8ax
Twitter: http://bit.ly/1ghOWmt
Pinterest: http://bit.ly/14wL9De
Tumblr: http://bit.ly/1vUwhH7","['just go with it', 'just go with it trailer', 'just go with it part 1', 'just go with it soundtrack', 'jennifer aniston', 'nicole kidman', 'brooklyn decker', 'dennis dugan', 'cell phone videos', 'ring videos', 'romantic comedies', 'comedy', 'jack giarraputo', 'adam sandler', 'barry bernardi', 'allen covert', 'steve koren', 'tim herlihy', 'heather parry', 'dating videos', 'dishonesty videos', 'humor videos', 'beach videos', 'danny', 'movie clips', 'movieclipsdotcom', '#AMG:V+++507622', '/m/09yrh', '/m/0pz91', '/m/05dbf', '/m/027nsvg']",111027,244,18,3,50546,0.5065359477124183
I7l8HB9nRak,Just Go With It  - Trailer,Sony Pictures Releasing Australia,UCQ2zp9FmJzOG_JzUJ0A-FlQ,"Only At The Movies! March 31, 2011

In Just Go With It, a plastic surgeon, romancing a much younger schoolteacher, enlists his loyal assistant to pretend to be his soon to be ex-wife, in order to cover up a careless lie. When more lies backfire, the assistant's kids become involved, and everyone heads off for a weekend in Hawaii that will change all their lives.

Website: www.JustGoWithIt.com.au","['Just Go With It', 'Adam Sandler', 'Jennifer Aniston', 'Nicole Kidman', 'Rom Com', 'Friends', 'Zohan', 'Billy Madison', 'Happy Gilmore']",294955,314,19,58,50546,0.8573446327683616
mHoZ0cosXC8,Jennifer Aniston :: Just Go with It (2011) - Official Movie Trailer,Photoland,UCwfb356SvPd7o8bz6UfM9Eg,"Trailer of Jennifer Aniston :: Just Go with It (2011) - Official Movie
subscribe PHOTOLAND for trailers.
https://www.youtube.com/user/didyouknow1900
http://photolandtv.blogspot.com/","['trailer', 'cinema', 'movie', 'hollywood', 'film', 'Just Go with It (2011)', 'Jennifer Aniston', 'Just Go With It (Film)', 'Film (Film)', 'Official', 'Teaser Trailer']",526,1,0,0,50546,0.3140845070422535
